Claim ID,Adjuster ID,Adjuster Name,Team/Department,Adjuster Experience Level
CLM4162,ADJ001,Alice Smith,Auto Claims,Senior
CLM4163,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4164,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4165,ADJ002,Bob Johnson,Property Claims,Junior
CLM4166,ADJ001,Alice Smith,Auto Claims,Senior
CLM4167,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4168,ADJ002,Bob Johnson,Property Claims,Junior
CLM4169,ADJ002,Bob Johnson,Property Claims,Junior
CLM4170,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4171,ADJ001,Alice Smith,Auto Claims,Senior
CLM4172,ADJ002,Bob Johnson,Property Claims,Junior
CLM4173,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4174,ADJ002,Bob Johnson,Property Claims,Junior
CLM4175,ADJ002,Bob Johnson,Property Claims,Junior
CLM4176,ADJ002,Bob Johnson,Property Claims,Junior
CLM4177,ADJ001,Alice Smith,Auto Claims,Senior
CLM4178,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4179,ADJ001,Alice Smith,Auto Claims,Senior
CLM4180,ADJ002,Bob Johnson,Property Claims,Junior
CLM4181,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4182,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4183,ADJ001,Alice Smith,Auto Claims,Senior
CLM4184,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4185,ADJ002,Bob Johnson,Property Claims,Junior
CLM4186,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4187,ADJ002,Bob Johnson,Property Claims,Junior
CLM4188,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4189,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4190,ADJ001,Alice Smith,Auto Claims,Senior
CLM4191,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4192,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4193,ADJ002,Bob Johnson,Property Claims,Junior
CLM4194,ADJ002,Bob Johnson,Property Claims,Junior
CLM4195,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4196,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4197,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4198,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4199,ADJ001,Alice Smith,Auto Claims,Senior
CLM4200,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4201,ADJ001,Alice Smith,Auto Claims,Senior
CLM4202,ADJ002,Bob Johnson,Property Claims,Junior
CLM4203,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4204,ADJ002,Bob Johnson,Property Claims,Junior
CLM4205,ADJ002,Bob Johnson,Property Claims,Junior
CLM4206,ADJ001,Alice Smith,Auto Claims,Senior
CLM4207,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4208,ADJ001,Alice Smith,Auto Claims,Senior
CLM4209,ADJ001,Alice Smith,Auto Claims,Senior
CLM4210,ADJ001,Alice Smith,Auto Claims,Senior
CLM4211,ADJ002,Bob Johnson,Property Claims,Junior
CLM4212,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4213,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4214,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4215,ADJ002,Bob Johnson,Property Claims,Junior
CLM4216,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4217,ADJ002,Bob Johnson,Property Claims,Junior
CLM4218,ADJ002,Bob Johnson,Property Claims,Junior
CLM4219,ADJ001,Alice Smith,Auto Claims,Senior
CLM4220,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4221,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4222,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4223,ADJ001,Alice Smith,Auto Claims,Senior
CLM4224,ADJ002,Bob Johnson,Property Claims,Junior
CLM4225,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4226,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4227,ADJ001,Alice Smith,Auto Claims,Senior
CLM4228,ADJ001,Alice Smith,Auto Claims,Senior
CLM4229,ADJ001,Alice Smith,Auto Claims,Senior
CLM4230,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4231,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4232,ADJ001,Alice Smith,Auto Claims,Senior
CLM4233,ADJ002,Bob Johnson,Property Claims,Junior
CLM4234,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4235,ADJ001,Alice Smith,Auto Claims,Senior
CLM4236,ADJ001,Alice Smith,Auto Claims,Senior
CLM4237,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4238,ADJ002,Bob Johnson,Property Claims,Junior
CLM4239,ADJ002,Bob Johnson,Property Claims,Junior
CLM4240,ADJ002,Bob Johnson,Property Claims,Junior
CLM4241,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4242,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4243,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4244,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4245,ADJ002,Bob Johnson,Property Claims,Junior
CLM4246,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4247,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4248,ADJ001,Alice Smith,Auto Claims,Senior
CLM4249,ADJ002,Bob Johnson,Property Claims,Junior
CLM4250,ADJ001,Alice Smith,Auto Claims,Senior
CLM4251,ADJ002,Bob Johnson,Property Claims,Junior
CLM4252,ADJ001,Alice Smith,Auto Claims,Senior
CLM4253,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4254,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4255,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4256,ADJ002,Bob Johnson,Property Claims,Junior
CLM4257,ADJ001,Alice Smith,Auto Claims,Senior
CLM4258,ADJ002,Bob Johnson,Property Claims,Junior
CLM4259,ADJ002,Bob Johnson,Property Claims,Junior
CLM4260,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4261,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4262,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4263,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4264,ADJ001,Alice Smith,Auto Claims,Senior
CLM4265,ADJ002,Bob Johnson,Property Claims,Junior
CLM4266,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4267,ADJ002,Bob Johnson,Property Claims,Junior
CLM4268,ADJ002,Bob Johnson,Property Claims,Junior
CLM4269,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4270,ADJ002,Bob Johnson,Property Claims,Junior
CLM4271,ADJ001,Alice Smith,Auto Claims,Senior
CLM4272,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4273,ADJ002,Bob Johnson,Property Claims,Junior
CLM4274,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4275,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4276,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4277,ADJ001,Alice Smith,Auto Claims,Senior
CLM4278,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4279,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4280,ADJ002,Bob Johnson,Property Claims,Junior
CLM4281,ADJ001,Alice Smith,Auto Claims,Senior
CLM4282,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4283,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4284,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4285,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4286,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4287,ADJ001,Alice Smith,Auto Claims,Senior
CLM4288,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4289,ADJ001,Alice Smith,Auto Claims,Senior
CLM4290,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4291,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4292,ADJ002,Bob Johnson,Property Claims,Junior
CLM4293,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4294,ADJ002,Bob Johnson,Property Claims,Junior
CLM4295,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4296,ADJ001,Alice Smith,Auto Claims,Senior
CLM4297,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4298,ADJ002,Bob Johnson,Property Claims,Junior
CLM4299,ADJ001,Alice Smith,Auto Claims,Senior
CLM4300,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4301,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4302,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4303,ADJ002,Bob Johnson,Property Claims,Junior
CLM4304,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4305,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4306,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4307,ADJ002,Bob Johnson,Property Claims,Junior
CLM4308,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4309,ADJ001,Alice Smith,Auto Claims,Senior
CLM4310,ADJ001,Alice Smith,Auto Claims,Senior
CLM4311,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4312,ADJ001,Alice Smith,Auto Claims,Senior
CLM4313,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4314,ADJ002,Bob Johnson,Property Claims,Junior
CLM4315,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4316,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4317,ADJ002,Bob Johnson,Property Claims,Junior
CLM4318,ADJ001,Alice Smith,Auto Claims,Senior
CLM4319,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4320,ADJ001,Alice Smith,Auto Claims,Senior
CLM4321,ADJ001,Alice Smith,Auto Claims,Senior
CLM4322,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4323,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4324,ADJ001,Alice Smith,Auto Claims,Senior
CLM4325,ADJ001,Alice Smith,Auto Claims,Senior
CLM4326,ADJ002,Bob Johnson,Property Claims,Junior
CLM4327,ADJ001,Alice Smith,Auto Claims,Senior
CLM4328,ADJ002,Bob Johnson,Property Claims,Junior
CLM4329,ADJ002,Bob Johnson,Property Claims,Junior
CLM4330,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4331,ADJ001,Alice Smith,Auto Claims,Senior
CLM4332,ADJ001,Alice Smith,Auto Claims,Senior
CLM4333,ADJ001,Alice Smith,Auto Claims,Senior
CLM4334,ADJ002,Bob Johnson,Property Claims,Junior
CLM4335,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4336,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4337,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4338,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4339,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4340,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4341,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4342,ADJ002,Bob Johnson,Property Claims,Junior
CLM4343,ADJ002,Bob Johnson,Property Claims,Junior
CLM4344,ADJ002,Bob Johnson,Property Claims,Junior
CLM4345,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4346,ADJ002,Bob Johnson,Property Claims,Junior
CLM4347,ADJ002,Bob Johnson,Property Claims,Junior
CLM4348,ADJ002,Bob Johnson,Property Claims,Junior
CLM4349,ADJ001,Alice Smith,Auto Claims,Senior
CLM4350,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4351,ADJ002,Bob Johnson,Property Claims,Junior
CLM4352,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4353,ADJ001,Alice Smith,Auto Claims,Senior
CLM4354,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4355,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4356,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4357,ADJ001,Alice Smith,Auto Claims,Senior
CLM4358,ADJ002,Bob Johnson,Property Claims,Junior
CLM4359,ADJ001,Alice Smith,Auto Claims,Senior
CLM4360,ADJ002,Bob Johnson,Property Claims,Junior
CLM4361,ADJ002,Bob Johnson,Property Claims,Junior
CLM4362,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4363,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4364,ADJ001,Alice Smith,Auto Claims,Senior
CLM4365,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4366,ADJ002,Bob Johnson,Property Claims,Junior
CLM4367,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4368,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4369,ADJ002,Bob Johnson,Property Claims,Junior
CLM4370,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4371,ADJ001,Alice Smith,Auto Claims,Senior
CLM4372,ADJ001,Alice Smith,Auto Claims,Senior
CLM4373,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4374,ADJ001,Alice Smith,Auto Claims,Senior
CLM4375,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4376,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4377,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4378,ADJ001,Alice Smith,Auto Claims,Senior
CLM4379,ADJ002,Bob Johnson,Property Claims,Junior
CLM4380,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4381,ADJ002,Bob Johnson,Property Claims,Junior
CLM4382,ADJ001,Alice Smith,Auto Claims,Senior
CLM4383,ADJ001,Alice Smith,Auto Claims,Senior
CLM4384,ADJ001,Alice Smith,Auto Claims,Senior
CLM4385,ADJ002,Bob Johnson,Property Claims,Junior
CLM4386,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4387,ADJ002,Bob Johnson,Property Claims,Junior
CLM4388,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4389,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4390,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4391,ADJ002,Bob Johnson,Property Claims,Junior
CLM4392,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4393,ADJ002,Bob Johnson,Property Claims,Junior
CLM4394,ADJ001,Alice Smith,Auto Claims,Senior
CLM4395,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4396,ADJ001,Alice Smith,Auto Claims,Senior
CLM4397,ADJ001,Alice Smith,Auto Claims,Senior
CLM4398,ADJ002,Bob Johnson,Property Claims,Junior
CLM4399,ADJ001,Alice Smith,Auto Claims,Senior
CLM4400,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4401,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4402,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4403,ADJ001,Alice Smith,Auto Claims,Senior
CLM4404,ADJ002,Bob Johnson,Property Claims,Junior
CLM4405,ADJ001,Alice Smith,Auto Claims,Senior
CLM4406,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4407,ADJ001,Alice Smith,Auto Claims,Senior
CLM4408,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4409,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4410,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4411,ADJ001,Alice Smith,Auto Claims,Senior
CLM4412,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4413,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4414,ADJ001,Alice Smith,Auto Claims,Senior
CLM4415,ADJ001,Alice Smith,Auto Claims,Senior
CLM4416,ADJ002,Bob Johnson,Property Claims,Junior
CLM4417,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4418,ADJ001,Alice Smith,Auto Claims,Senior
CLM4419,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4420,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4421,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4422,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4423,ADJ002,Bob Johnson,Property Claims,Junior
CLM4424,ADJ001,Alice Smith,Auto Claims,Senior
CLM4425,ADJ002,Bob Johnson,Property Claims,Junior
CLM4426,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4427,ADJ001,Alice Smith,Auto Claims,Senior
CLM4428,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4429,ADJ001,Alice Smith,Auto Claims,Senior
CLM4430,ADJ001,Alice Smith,Auto Claims,Senior
CLM4431,ADJ001,Alice Smith,Auto Claims,Senior
CLM4432,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4433,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4434,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4435,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4436,ADJ002,Bob Johnson,Property Claims,Junior
CLM4437,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4438,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4439,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4440,ADJ002,Bob Johnson,Property Claims,Junior
CLM4441,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4442,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4443,ADJ002,Bob Johnson,Property Claims,Junior
CLM4444,ADJ002,Bob Johnson,Property Claims,Junior
CLM4445,ADJ001,Alice Smith,Auto Claims,Senior
CLM4446,ADJ001,Alice Smith,Auto Claims,Senior
CLM4447,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4448,ADJ001,Alice Smith,Auto Claims,Senior
CLM4449,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4450,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4451,ADJ001,Alice Smith,Auto Claims,Senior
CLM4452,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4453,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4454,ADJ001,Alice Smith,Auto Claims,Senior
CLM4455,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4456,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4457,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4458,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4459,ADJ002,Bob Johnson,Property Claims,Junior
CLM4460,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4461,ADJ002,Bob Johnson,Property Claims,Junior
CLM4462,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4463,ADJ002,Bob Johnson,Property Claims,Junior
CLM4464,ADJ001,Alice Smith,Auto Claims,Senior
CLM4465,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4466,ADJ001,Alice Smith,Auto Claims,Senior
CLM4467,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4468,ADJ001,Alice Smith,Auto Claims,Senior
CLM4469,ADJ001,Alice Smith,Auto Claims,Senior
CLM4470,ADJ001,Alice Smith,Auto Claims,Senior
CLM4471,ADJ001,Alice Smith,Auto Claims,Senior
CLM4472,ADJ001,Alice Smith,Auto Claims,Senior
CLM4473,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4474,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4475,ADJ001,Alice Smith,Auto Claims,Senior
CLM4476,ADJ001,Alice Smith,Auto Claims,Senior
CLM4477,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4478,ADJ002,Bob Johnson,Property Claims,Junior
CLM4479,ADJ002,Bob Johnson,Property Claims,Junior
CLM4480,ADJ001,Alice Smith,Auto Claims,Senior
CLM4481,ADJ002,Bob Johnson,Property Claims,Junior
CLM4482,ADJ001,Alice Smith,Auto Claims,Senior
CLM4483,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4484,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4485,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4486,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4487,ADJ001,Alice Smith,Auto Claims,Senior
CLM4488,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4489,ADJ002,Bob Johnson,Property Claims,Junior
CLM4490,ADJ001,Alice Smith,Auto Claims,Senior
CLM4491,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4492,ADJ002,Bob Johnson,Property Claims,Junior
CLM4493,ADJ001,Alice Smith,Auto Claims,Senior
CLM4494,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4495,ADJ002,Bob Johnson,Property Claims,Junior
CLM4496,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4497,ADJ001,Alice Smith,Auto Claims,Senior
CLM4498,ADJ001,Alice Smith,Auto Claims,Senior
CLM4499,ADJ002,Bob Johnson,Property Claims,Junior
CLM4500,ADJ002,Bob Johnson,Property Claims,Junior
CLM4501,ADJ001,Alice Smith,Auto Claims,Senior
CLM4502,ADJ002,Bob Johnson,Property Claims,Junior
CLM4503,ADJ001,Alice Smith,Auto Claims,Senior
CLM4504,ADJ001,Alice Smith,Auto Claims,Senior
CLM4505,ADJ001,Alice Smith,Auto Claims,Senior
CLM4506,ADJ002,Bob Johnson,Property Claims,Junior
CLM4507,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4508,ADJ001,Alice Smith,Auto Claims,Senior
CLM4509,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4510,ADJ002,Bob Johnson,Property Claims,Junior
CLM4511,ADJ002,Bob Johnson,Property Claims,Junior
CLM4512,ADJ002,Bob Johnson,Property Claims,Junior
CLM4513,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4514,ADJ002,Bob Johnson,Property Claims,Junior
CLM4515,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4516,ADJ001,Alice Smith,Auto Claims,Senior
CLM4517,ADJ002,Bob Johnson,Property Claims,Junior
CLM4518,ADJ002,Bob Johnson,Property Claims,Junior
CLM4519,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4520,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4521,ADJ001,Alice Smith,Auto Claims,Senior
CLM4522,ADJ002,Bob Johnson,Property Claims,Junior
CLM4523,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4524,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4525,ADJ002,Bob Johnson,Property Claims,Junior
CLM4526,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4527,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4528,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4529,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4530,ADJ001,Alice Smith,Auto Claims,Senior
CLM4531,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4532,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4533,ADJ002,Bob Johnson,Property Claims,Junior
CLM4534,ADJ001,Alice Smith,Auto Claims,Senior
CLM4535,ADJ002,Bob Johnson,Property Claims,Junior
CLM4536,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4537,ADJ001,Alice Smith,Auto Claims,Senior
CLM4538,ADJ001,Alice Smith,Auto Claims,Senior
CLM4539,ADJ001,Alice Smith,Auto Claims,Senior
CLM4540,ADJ001,Alice Smith,Auto Claims,Senior
CLM4541,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4542,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4543,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4544,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4545,ADJ002,Bob Johnson,Property Claims,Junior
CLM4546,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4547,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4548,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4549,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4550,ADJ002,Bob Johnson,Property Claims,Junior
CLM4551,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4552,ADJ002,Bob Johnson,Property Claims,Junior
CLM4553,ADJ002,Bob Johnson,Property Claims,Junior
CLM4554,ADJ002,Bob Johnson,Property Claims,Junior
CLM4555,ADJ001,Alice Smith,Auto Claims,Senior
CLM4556,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4557,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4558,ADJ002,Bob Johnson,Property Claims,Junior
CLM4559,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4560,ADJ002,Bob Johnson,Property Claims,Junior
CLM4561,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4562,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4563,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4564,ADJ002,Bob Johnson,Property Claims,Junior
CLM4565,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4566,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4567,ADJ002,Bob Johnson,Property Claims,Junior
CLM4568,ADJ001,Alice Smith,Auto Claims,Senior
CLM4569,ADJ001,Alice Smith,Auto Claims,Senior
